iteration,_is_super,_lambda,_scale_factor,in_inst:0_usecol:1_direct_idx0:18.75,out_inst:0_usecol:2_direct_idx0:18.75,in_inst:0_usecol:1_direct_idx0:21.25,out_inst:0_usecol:2_direct_idx0:21.25,in_inst:0_usecol:1_direct_idx0:23.75,out_inst:0_usecol:2_direct_idx0:23.75,in_inst:0_usecol:1_direct_idx0:26.25,out_inst:0_usecol:2_direct_idx0:26.25,in_inst:0_usecol:1_direct_idx0:28.75,out_inst:0_usecol:2_direct_idx0:28.75,in_inst:0_usecol:1_direct_idx0:31.25,out_inst:0_usecol:2_direct_idx0:31.25,in_inst:0_usecol:1_direct_idx0:33.75,out_inst:0_usecol:2_direct_idx0:33.75,in_inst:0_usecol:1_direct_idx0:36.25,out_inst:0_usecol:2_direct_idx0:36.25,in_inst:0_usecol:1_direct_idx0:38.75,out_inst:0_usecol:2_direct_idx0:38.75,in_inst:0_usecol:1_direct_idx0:41.25,out_inst:0_usecol:2_direct_idx0:41.25,in_inst:0_usecol:1_direct_idx0:43.75,out_inst:0_usecol:2_direct_idx0:43.75,in_inst:0_usecol:1_direct_idx0:46.25,out_inst:0_usecol:2_direct_idx0:46.25,in_inst:0_usecol:1_direct_idx0:48.75,out_inst:0_usecol:2_direct_idx0:48.75,in_inst:0_usecol:1_direct_idx0:51.25,out_inst:0_usecol:2_direct_idx0:51.25,in_inst:0_usecol:1_direct_idx0:53.75,out_inst:0_usecol:2_direct_idx0:53.75,in_inst:0_usecol:1_direct_idx0:56.25,out_inst:0_usecol:2_direct_idx0:56.25,in_inst:0_usecol:1_direct_idx0:58.75,out_inst:0_usecol:2_direct_idx0:58.75,in_inst:0_usecol:1_direct_idx0:61.25,out_inst:0_usecol:2_direct_idx0:61.25,in_inst:0_usecol:1_direct_idx0:63.75,out_inst:0_usecol:2_direct_idx0:63.75,in_inst:0_usecol:1_direct_idx0:66.25,out_inst:0_usecol:2_direct_idx0:66.25,in_inst:0_usecol:1_direct_idx0:68.75,out_inst:0_usecol:2_direct_idx0:68.75,in_inst:0_usecol:1_direct_idx0:71.25,out_inst:0_usecol:2_direct_idx0:71.25,tot_inst:0_usecol:1_direct,p_inst:0_usecol:1_direct_idx0:boreholedepth,p_inst:0_usecol:1_direct_idx0:spatialdiscretizationofgrid,p_inst:0_usecol:1_direct_idx0:constantboreholecross-sectionalarea,p_inst:0_usecol:1_direct_idx0:dispersivity,p_inst:0_usecol:1_direct_idx0:diffusioncoefficient,p_inst:0_usecol:1_direct_idx0:tracerconcentrationofwaterinflow,p_inst:0_usecol:1_direct_idx0:watertemperature,p_inst:0_usecol:1_direct_idx0:alphamin,p_inst:0_usecol:1_direct_idx0:alphamax,p_inst:0_usecol:1_direct_idx0:flowmin,p_inst:0_usecol:1_direct_idx0:flowmax
2,0,1,0.75,0.774763,0.356698,1.51649,0.347406,1.22014,0.350315,1.03671,0.361609,0.887797,0.380554,0.735239,0.40952,0.584257,0.467764,4.82593,0.672218,0.613291,0.613399,0.472163,0.584076,0.430467,0.603215,0.383042,0.647501,0.370402,0.697026,2.46099,0.793879,0.330558,0.682564,0.271599,0.590507,0.273421,0.534658,0.268121,0.502765,0.254715,0.481091,0.234388,0.457338,0.216328,0.424683,0.433261,0.397973,0.800667,71.25,2.5,0.0314159,1.98435,1e-09,0,28.5,0.2,1.5,0,2
2,0,10,1,0.715013,0.381461,1.57568,0.376066,1.27037,0.380648,1.07868,0.388563,0.917673,0.398287,0.748753,0.40907,0.58697,0.434678,4.91371,0.662448,0.627297,0.62016,0.482983,0.594937,0.432031,0.600546,0.383392,0.616905,0.367241,0.626915,2.46189,0.664503,0.330033,0.611167,0.268945,0.567024,0.262317,0.533921,0.25564,0.508698,0.244855,0.488178,0.228805,0.469112,0.214426,0.449786,0.442507,0.435761,0.798112,,,,2.04722,1e-09,,,,,,
2,0,10,0.75,0.688675,0.391991,1.48286,0.386929,1.19989,0.3912,1.01902,0.398494,0.871471,0.407468,0.724064,0.417536,0.591392,0.440327,4.56582,0.650896,0.648899,0.608739,0.494475,0.582922,0.439173,0.58553,0.391829,0.598484,0.375599,0.606425,2.30315,0.636138,0.34785,0.595285,0.284445,0.559615,0.274214,0.531814,0.265501,0.509998,0.254092,0.491968,0.238639,0.475306,0.224689,0.458817,0.440614,0.446724,0.80311,71.25,2.5,0.0314159,1.96431,1e-09,0,28.5,0.2,1.5,0,2
2,0,100,1,0.633477,0.41515,1.37751,0.411576,1.11323,0.415686,0.938887,0.421881,0.801186,0.429273,0.678984,0.437495,0.596296,0.452121,4.0657,0.63103,0.68986,0.588,0.514402,0.560127,0.448278,0.555621,0.404617,0.560772,0.388995,0.563847,1.98314,0.57801,0.384228,0.562052,0.316029,0.54359,0.295189,0.526421,0.280899,0.51125,0.268161,0.498074,0.25505,0.48647,0.243563,0.476738,0.438958,0.469651,0.816455,,,,1.78396,1e-09,,,,,,
2,0,100,0.75,0.628894,0.417679,1.34066,0.414019,1.08676,0.417907,0.918273,0.423856,0.787112,0.43102,0.67285,0.439111,0.598425,0.453514,3.96107,0.627603,0.696856,0.584906,0.518409,0.557149,0.451503,0.552362,0.407988,0.557158,0.392165,0.560069,1.95832,0.572967,0.389866,0.559033,0.321031,0.542178,0.299603,0.526201,0.284942,0.511915,0.272023,0.499428,0.258887,0.488436,0.247219,0.479286,0.43796,0.472536,0.816913,71.25,2.5,0.0314159,1.77164,1e-09,0,28.5,0.2,1.5,0,2
2,0,1000,1,0.61728,0.424096,1.26037,0.420271,1.02694,0.423646,0.870307,0.428997,0.75324,0.435594,0.657224,0.443357,0.6032,0.457157,3.73237,0.619001,0.71475,0.577168,0.528429,0.549698,0.4594,0.544182,0.416251,0.548061,0.399833,0.550538,1.88117,0.560565,0.403979,0.55155,0.333715,0.538642,0.310739,0.525613,0.295109,0.513524,0.281737,0.502759,0.268592,0.493312,0.256517,0.485655,0.435476,0.479777,0.823518,,,,1.73917,1e-09,,,,,,
2,0,1000,0.75,0.616795,0.424411,1.25422,0.420562,1.02295,0.423895,0.867493,0.429207,0.751514,0.435771,0.656611,0.443517,0.603614,0.457297,3.71493,0.618609,0.715628,0.576806,0.528975,0.549351,0.459878,0.543811,0.416755,0.547659,0.400332,0.550124,1.88231,0.559948,0.404802,0.551181,0.334413,0.538472,0.311363,0.525595,0.295686,0.513622,0.282288,0.502947,0.269129,0.49358,0.257017,0.485994,0.435352,0.480157,0.822208,71.25,2.5,0.0314159,1.73817,1e-09,0,28.5,0.2,1.5,0,2
3,0,0.1,1,0.889921,0.361208,1.66711,0.267792,1.29817,0.228664,1.09416,0.221954,0.921018,0.242413,0.738549,0.298451,0.650831,0.429516,5.19465,0.776043,0.539442,0.688844,0.378147,0.61578,0.356254,0.62301,0.337068,0.721614,0.416775,0.973535,2.62987,1.62952,0.354252,0.935349,0.256418,0.600041,0.261368,0.491169,0.257768,0.477003,0.238488,0.499954,0.210907,0.513408,0.192792,0.474913,0.406627,0.415928,0.803993,,,,1.38521,1e-09,,,,,,
3,0,0.1,0.75,0.878859,0.34616,1.6552,0.272864,1.29609,0.242707,1.09398,0.241569,0.92361,0.266783,0.743567,0.326487,0.632092,0.455066,5.22761,0.766399,0.548011,0.670307,0.394251,0.60092,0.370101,0.61441,0.344531,0.714171,0.402453,0.940702,2.6514,1.47589,0.342703,0.913345,0.256495,0.610683,0.262983,0.501703,0.259439,0.479795,0.240995,0.491583,0.214153,0.493962,0.195288,0.451961,0.408522,0.396279,0.801537,71.25,2.5,0.0314159,1.51573,1e-09,0,28.5,0.2,1.5,0,2
3,0,1,1,0.915576,0.332674,1.70903,0.270054,1.32193,0.255092,1.11348,0.264837,0.937161,0.294218,0.747073,0.347242,0.63601,0.454622,5.27384,0.747905,0.560869,0.646911,0.398303,0.586752,0.371207,0.611377,0.342348,0.713981,0.403322,0.920135,2.68733,1.41177,0.343288,0.879623,0.252547,0.609746,0.261775,0.51081,0.261042,0.487278,0.243539,0.492685,0.216273,0.488328,0.196819,0.441405,0.407643,0.383298,0.804361,,,,1.52806,1e-09,,,,,,
3,0,1,0.75,0.897793,0.325442,1.68632,0.274591,1.31383,0.263455,1.10844,0.27579,0.935725,0.308492,0.749994,0.365751,0.621265,0.474874,5.28727,0.745461,0.564258,0.639465,0.40991,0.579547,0.381692,0.605785,0.348571,0.708499,0.392671,0.901731,2.69473,1.32536,0.334717,0.872222,0.253586,0.618076,0.26329,0.516675,0.261907,0.487527,0.244813,0.486212,0.218227,0.475752,0.198339,0.427827,0.409288,0.372726,0.801812,71.25,2.5,0.0314159,1.63152,1e-09,0,28.5,0.2,1.5,0,2
3,0,10,1,0.869485,0.310703,1.72064,0.283229,1.32898,0.283913,1.11743,0.304244,0.939081,0.345941,0.746418,0.412419,0.595085,0.519601,5.29216,0.740886,0.575427,0.621591,0.429081,0.56301,0.396807,0.593646,0.354043,0.695846,0.372402,0.856897,2.71464,1.15612,0.319404,0.845016,0.252287,0.633174,0.264195,0.529609,0.262866,0.488598,0.246808,0.473112,0.220985,0.45059,0.200016,0.400302,0.408655,0.350739,0.804576,,,,1.77158,1e-09,,,,,,
3,0,10,0.75,0.863679,0.309185,1.6949,0.284578,1.31909,0.285478,1.11139,0.306028,0.937162,0.348332,0.749501,0.416117,0.591036,0.52492,5.30104,0.740208,0.575207,0.6206,0.433444,0.561868,0.401269,0.59256,0.357464,0.694959,0.369869,0.85484,2.71524,1.14094,0.317094,0.846356,0.25339,0.635803,0.265113,0.530872,0.263278,0.488517,0.247273,0.471653,0.221783,0.447902,0.200751,0.397586,0.41005,0.348719,0.801973,71.25,2.5,0.0314159,1.82288,1e-09,0,28.5,0.2,1.5,0,2
3,0,100,1,0.846017,0.306351,1.68257,0.288334,1.31134,0.289953,1.10256,0.311202,0.931261,0.355278,0.751903,0.426743,0.578129,0.540149,5.28049,0.740113,0.573429,0.618774,0.442998,0.559243,0.411069,0.589824,0.364757,0.692365,0.362688,0.848684,2.71452,1.10153,0.311185,0.847907,0.255805,0.641348,0.267086,0.533142,0.26403,0.487394,0.248203,0.467028,0.223549,0.440227,0.202375,0.389945,0.413892,0.342962,0.805335,,,,1.91652,1e-09,,,,,,
3,0,100,0.75,0.846136,0.305931,1.6667,0.288416,1.30593,0.290021,1.10028,0.311262,0.931303,0.355359,0.753628,0.42691,0.578359,0.540413,5.29227,0.739629,0.573708,0.61849,0.443945,0.559047,0.412038,0.589697,0.365547,0.692349,0.362609,0.848688,2.71516,1.10029,0.310954,0.848527,0.256035,0.641949,0.267286,0.533526,0.264152,0.487614,0.248321,0.467096,0.223711,0.440154,0.202524,0.389846,0.413985,0.342904,0.80254,71.25,2.5,0.0314159,1.93362,1e-09,0,28.5,0.2,1.5,0,2
3,0,1000,1,0.845938,0.304936,1.6344,0.288626,1.29463,0.290204,1.09518,0.311433,0.931352,0.355593,0.757731,0.427376,0.578654,0.541149,5.30415,0.738448,0.574213,0.617786,0.446263,0.558554,0.414432,0.589375,0.367501,0.69231,0.362323,0.848691,2.71658,1.09692,0.31033,0.85004,0.256604,0.643457,0.267773,0.534483,0.264436,0.488149,0.2486,0.46724,0.224106,0.439932,0.20289,0.38956,0.414163,0.342729,0.80269,,,,1.97637,1e-09,,,,,,
3,0,1000,0.75,0.846076,0.304871,1.63078,0.288636,1.29343,0.290209,1.09475,0.311436,0.931371,0.355596,0.758005,0.427385,0.578753,0.541163,5.31004,0.738381,0.574297,0.617749,0.446397,0.55853,0.414563,0.58936,0.367608,0.692308,0.362336,0.848693,2.7167,1.09683,0.310314,0.850128,0.256634,0.643532,0.267801,0.534532,0.264457,0.48818,0.248619,0.467256,0.224128,0.439933,0.20291,0.389557,0.414187,0.342729,0.800562,71.25,2.5,0.0314159,1.97874,1e-09,0,28.5,0.2,1.5,0,2
4,0,0.1,1,0.891537,0.365723,1.64453,0.263591,1.27386,0.222343,1.07359,0.213813,0.902924,0.232033,0.728717,0.285765,0.650083,0.413471,5.09865,0.782802,0.521835,0.718649,0.371925,0.623129,0.348864,0.607243,0.33111,0.693522,0.398738,0.966053,2.64103,1.82018,0.334879,0.967632,0.261859,0.599807,0.265215,0.483197,0.256109,0.466139,0.23425,0.49207,0.20644,0.516343,0.190768,0.489867,0.404337,0.433958,0.806774,,,,1.38376,1e-09,,,,,,
4,0,0.1,0.75,0.891133,0.364589,1.65014,0.264635,1.27989,0.223906,1.0787,0.21582,0.907414,0.234586,0.731162,0.288885,0.65027,0.417425,5.12248,0.781107,0.526182,0.711079,0.373471,0.621283,0.350697,0.611147,0.33259,0.700441,0.403172,0.967918,2.63824,1.77052,0.339621,0.959459,0.260488,0.599866,0.264248,0.485178,0.256523,0.468832,0.235302,0.494029,0.207548,0.515607,0.191272,0.486085,0.404908,0.429378,0.806078,71.25,2.5,0.0314159,1.38413,1e-09,0,28.5,0.2,1.5,0,2
4,0,1,1,0.903023,0.361817,1.66899,0.264365,1.29218,0.225486,1.08909,0.218477,0.916003,0.237805,0.738472,0.291851,0.655969,0.417782,5.16958,0.777109,0.53124,0.70584,0.377615,0.619465,0.353974,0.614311,0.335363,0.705142,0.40386,0.966198,2.67321,1.77308,0.339758,0.95208,0.2628,0.598486,0.267018,0.486869,0.259235,0.471496,0.237761,0.49596,0.209729,0.515467,0.193452,0.484017,0.40786,0.426594,0.806238,,,,1.39474,1e-09,,,,,,
4,0,1,0.75,0.89973,0.361665,1.66852,0.265218,1.29368,0.226276,1.09036,0.219341,0.917254,0.238948,0.738491,0.293487,0.654681,0.420685,5.17584,0.776842,0.533278,0.701552,0.377748,0.618541,0.354543,0.616474,0.335788,0.709224,0.407051,0.968027,2.66231,1.73605,0.343325,0.947869,0.26119,0.598875,0.265594,0.487941,0.258868,0.472866,0.237942,0.496955,0.210023,0.514951,0.193287,0.481725,0.407551,0.423902,0.805676,71.25,2.5,0.0314159,1.39235,1e-09,0,28.5,0.2,1.5,0,2
4,0,10,1,0.89653,0.360098,1.67261,0.266597,1.29625,0.227915,1.0926,0.221225,0.919275,0.241454,0.739779,0.297009,0.653809,0.425754,5.17691,0.775159,0.537498,0.692253,0.379044,0.616492,0.355821,0.622082,0.336458,0.719362,0.409517,0.970553,2.66196,1.67942,0.346317,0.936776,0.258289,0.599125,0.263438,0.490348,0.258617,0.475973,0.238524,0.499067,0.21071,0.513603,0.1934,0.476656,0.406482,0.418205,0.805339,,,,1.40369,1e-09,,,,,,
4,0,10,0.75,0.894873,0.360376,1.67123,0.266895,1.29673,0.228102,1.09299,0.221407,0.91971,0.241693,0.739471,0.297369,0.653063,0.426691,5.18134,0.77538,0.537983,0.691399,0.378819,0.616313,0.355929,0.622314,0.33661,0.719924,0.41132,0.971297,2.6539,1.6668,0.348284,0.936419,0.25782,0.599354,0.262919,0.490553,0.258405,0.47623,0.238515,0.499289,0.210759,0.513555,0.193248,0.476219,0.406518,0.417634,0.805003,71.25,2.5,0.0314159,1.39905,1e-09,0,28.5,0.2,1.5,0,2
4,0,100,1,0.891174,0.360925,1.66954,0.267593,1.29708,0.228535,1.09343,0.221827,0.920629,0.242249,0.739239,0.298213,0.651977,0.428893,5.16901,0.775902,0.53926,0.689253,0.378387,0.615912,0.356252,0.623024,0.337025,0.721569,0.415604,0.973348,2.64264,1.63686,0.352919,0.935474,0.256643,0.599956,0.261633,0.491096,0.257886,0.476901,0.238491,0.499863,0.210876,0.513436,0.1929,0.475129,0.406551,0.416219,0.805005,,,,1.39284,1e-09,,,,,,
4,0,100,0.75,0.890861,0.360996,1.66893,0.267643,1.29736,0.228567,1.09361,0.221858,0.920726,0.24229,0.739066,0.298272,0.65169,0.429049,5.17541,0.775938,0.539305,0.689151,0.378327,0.615879,0.356253,0.623021,0.337036,0.72158,0.415897,0.973394,2.63944,1.63502,0.353252,0.935442,0.256587,0.599978,0.261567,0.491114,0.257857,0.476926,0.23849,0.499886,0.210884,0.513429,0.192873,0.475075,0.40657,0.416146,0.804752,71.25,2.5,0.0314159,1.39093,1e-09,0,28.5,0.2,1.5,0,2
4,0,1000,1,0.890081,0.361168,1.66798,0.267763,1.29824,0.228645,1.09421,0.221936,0.921079,0.24239,0.738698,0.298418,0.650993,0.429435,5.1825,0.776056,0.539389,0.688896,0.378165,0.615799,0.356253,0.623018,0.337069,0.72162,0.416669,0.973536,2.63335,1.63017,0.354129,0.93535,0.256449,0.600038,0.261401,0.49117,0.257785,0.477002,0.23849,0.499958,0.210905,0.513426,0.192805,0.474951,0.406606,0.41597,0.804506,,,,1.3865,1e-09,,,,,,
4,0,1000,0.75,0.890041,0.361178,1.66776,0.267771,1.29822,0.22865,1.0942,0.22194,0.921064,0.242396,0.73866,0.298426,0.650952,0.429455,5.18553,0.776053,0.539402,0.688883,0.378161,0.615794,0.356254,0.623016,0.337069,0.721619,0.416695,0.973536,2.63248,1.63001,0.35416,0.93535,0.256441,0.600038,0.261393,0.49117,0.257781,0.477002,0.23849,0.499957,0.210905,0.513422,0.192802,0.474942,0.406611,0.415959,0.804378,71.25,2.5,0.0314159,1.38618,1e-09,0,28.5,0.2,1.5,0,2
